"27,875","27,875","27,875","27,596","27,320","27,047","26,777","27,312","27,312","24,854","23,611","22,431","24,854","25,103","25,354","25,607","23,815","22,148","23,034","23,955","24,913","24,913","24,913","27,875",Realme 12 Pro Plus
"30,990","29,441","27,968","27,968","29,367","30,835","30,835","30,835","30,835","28,060","26,657","25,324","28,060","28,341","28,624","28,910","26,887","25,005","26,505","28,095","29,781","29,781","29,781","30,990",Realme 12 Pro Plus 5G (12GB RAM + 256GB)
"31,089","29,535","28,058","28,058","29,461","30,934","30,934","30,934","30,934","28,150","26,742","25,405","28,150","28,431","28,716","29,003","26,972","25,084","26,589","28,185","29,876","29,876","29,876","31,089",Realme 12 Pro Plus 5G (12GB RAM + 256GB)
"28,979","28,979","28,979","28,689","28,402","28,118","27,837","28,394","28,394","25,838","24,546","23,319","25,838","26,097","26,358","26,621","24,758","23,025","23,946","24,904","25,900","25,900","25,900","28,979",Realme 12 Pro Plus 5G (8GB RAM + 256GB)
"29,004","29,004","29,004","28,714","28,427","28,143","27,861","28,418","28,418","25,861","24,568","23,339","25,861","26,119","26,381","26,644","24,779","23,045","23,966","24,925","25,922","25,922","25,922","29,004",Realme 12 Pro Plus 5G (8GB RAM + 256GB)
"29,990","29,990","29,990","29,690","29,393","29,099","28,808","29,384","29,384","26,740","25,403","24,133","26,740","27,007","27,277","27,550","25,622","23,828","24,781","25,772","26,803","26,803","26,803","29,990",Realme 12 Pro Supreme Edition
"11,999","11,999","11,999","11,999","11,999","11,639","11,290","11,516","11,516","10,940","10,502","10,082","10,385","10,489","10,593","10,699","10,271","9,860","10,156","10,461","10,775","10,775","10,775","11,999",Realme 12X
"13,374","13,374","13,374","13,374","13,374","12,973","12,584","12,835","12,835","12,194","11,706","11,238","12,194","12,315","12,439","12,563","12,060","11,578","11,925","12,283","12,652","12,652","12,652","13,374",Realme 12X (6GB RAM +128GB)
"14,999","14,999","14,999","14,999","14,999","14,549","14,113","14,395","14,395","13,675","13,128","12,603","13,675","13,812","13,950","14,089","13,526","12,985","13,374","13,776","14,189","14,189","14,189","14,999",Realme 12X 5G (8GB RAM +128GB)
"16,990","16,990","16,990","16,820","16,652","16,485","16,321","16,647","16,647","15,482","14,862","14,268","15,482","15,636","15,793","15,951","15,153","14,396","14,827","15,272","15,730","15,730","15,730","16,990",Realme 13
"29,990","29,990","29,990","29,690","29,393","29,099","28,808","29,384","29,384","26,740","25,403","24,133","26,740","27,007","27,277","27,550","25,622","23,828","24,781","25,772","26,803","26,803","26,803","29,990",Realme 13 Pro 5G
"34,990","33,241","31,578","31,578","33,157","34,815","34,815","34,815","34,815","31,682","30,098","28,593","31,682","31,999","32,319","32,642","30,357","28,232","29,926","31,721","33,625","33,625","33,625","34,990",Realme 13 Pro Plus 5G
"12,999","12,999","12,999","12,999","12,999","12,609","12,231","12,475","12,475","11,852","11,378","10,922","11,250","11,363","11,476","11,591","11,127","10,682","11,003","11,333","11,673","11,673","11,673","12,999",Realme 13x
"7,499","7,499","7,499","7,499","7,499","7,349","7,202","7,346","7,346","6,979","6,839","6,702","6,836","6,905","6,974","7,044","6,762","6,491","6,686","6,887","7,093","7,093","7,093","7,499",Realme 5
"9,999","9,999","9,999","9,999","9,999","9,699","9,408","9,596","9,596","9,116","8,934","8,755","8,931","9,020","9,110","9,201","8,833","8,480","8,734","8,996","9,266","9,266","9,266","9,999",Realme 5 (4GB RAM + 64GB)
"14,999","14,999","14,999","14,999","14,999","14,549","14,113","14,395","14,395","13,675","13,128","12,603","13,675","13,812","13,950","14,089","13,526","12,985","13,374","13,776","14,189","14,189","14,189","14,999",Realme 6i (6GB RAM + 64GB)
"11,999","11,999","11,999","11,999","11,999","11,639","11,290","11,516","11,516","10,940","10,502","10,082","10,385","10,489","10,593","10,699","10,271","9,860","10,156","10,461","10,775","10,775","10,775","11,999",Realme 7
"13,999","13,999","13,999","13,999","13,999","13,579","13,172","13,435","13,435","12,763","12,253","11,763","12,763","12,891","13,020","13,150","12,624","12,119","12,483","12,857","13,243","13,243","13,243","13,999",Realme 7
"19,999","19,999","19,999","19,799","19,601","19,405","19,211","19,595","19,595","18,224","17,495","16,795","18,224","18,406","18,590","18,776","17,837","16,945","17,623","18,328","19,061","19,061","19,061","19,999",Realme 7 Pro
"11,749","11,749","11,749","11,749","11,749","11,397","11,055","11,276","11,276","10,712","10,283","9,872","10,070","10,170","10,272","10,375","9,960","9,561","9,848","10,144","10,448","10,448","10,448","11,749",Realme 7i
"12,251","12,251","12,251","12,251","12,251","11,883","11,527","11,758","11,758","11,170","10,723","10,294","10,603","10,709","10,816","10,924","10,487","10,068","10,370","10,681","11,001","11,001","11,001","12,251",Realme 8
"12,990","12,990","12,990","12,990","12,990","12,600","12,222","12,467","12,467","11,843","11,370","10,915","11,242","11,355","11,468","11,583","11,120","10,675","10,995","11,325","11,665","11,665","11,665","12,990",Realme 8 (6GB RAM + 128GB)
"15,990","15,990","15,990","15,830","15,672","15,515","15,360","15,667","15,667","14,570","13,988","13,428","14,570","14,716","14,863","15,012","14,411","13,835","14,250","14,678","15,118","15,118","15,118","15,990",Realme 8 (8GB RAM + 128GB)
"18,999","18,999","18,999","18,809","18,621","18,435","18,250","18,615","18,615","17,312","16,620","15,955","17,312","17,485","17,660","17,837","16,945","16,098","16,742","17,411","18,108","18,108","18,108","18,999",Realme 8 Pro (8GB RAM + 128GB)
"9,999","9,999","9,999","9,999","9,999","9,699","9,408","9,596","9,596","9,116","8,934","8,755","8,931","9,020","9,110","9,201","8,833","8,480","8,734","8,996","9,266","9,266","9,266","9,999",Realme 8i
"13,999","13,999","13,999","13,999","13,999","13,579","13,172","13,435","13,435","12,763","12,253","11,763","12,763","12,891","13,020","13,150","12,624","12,119","12,483","12,857","13,243","13,243","13,243","13,999",Realme 9 4G (8GB RAM + 128GB)
"12,490","12,490","12,490","12,490","12,490","12,115","11,752","11,987","11,987","11,388","10,932","10,495","10,810","10,918","11,027","11,137","10,692","10,264","10,572","10,889","11,216","11,216","11,216","12,490",Realme 9 5G
"20,500","20,500","20,500","20,295","20,092","19,891","19,692","20,086","20,086","18,680","17,933","17,216","18,680","18,867","19,056","19,246","18,284","17,370","18,064","18,787","19,538","19,538","19,538","20,500",Realme 9 5G SE
"19,990","19,990","19,990","19,790","19,592","19,396","19,202","19,586","19,586","18,215","17,487","16,787","18,215","18,397","18,581","18,767","17,829","16,937","17,615","18,320","19,052","19,052","19,052","19,990",Realme 9 Pro 5G (8GB RAM + 128GB)
"10,750","10,750","10,750","10,750","10,750","10,428","10,115","10,317","10,317","9,801","9,605","9,413","9,601","9,697","9,794","9,892","9,497","9,117","9,390","9,672","9,962","9,962","9,962","10,750",Realme 9i
"12,490","12,490","12,490","12,490","12,490","12,115","11,752","11,987","11,987","11,388","10,932","10,495","10,810","10,918","11,027","11,137","10,692","10,264","10,572","10,889","11,216","11,216","11,216","12,490",Realme 9i 5G
"7,480","7,480","7,480","7,480","7,480","7,330","7,184","7,327","7,327","6,961","6,822","6,685","6,819","6,887","6,956","7,026","6,745","6,475","6,669","6,869","7,075","7,075","7,075","7,480",Realme C11 2021 (4GB RAM + 64GB)
"7,790","7,790","7,790","7,790","7,790","7,634","7,482","7,631","7,631","7,250","7,105","6,963","7,102","7,173","7,245","7,317","7,024","6,743","6,946","7,154","7,369","7,369","7,369","7,790",Realme C12
"9,893","9,893","9,893","9,893","9,893","9,596","9,308","9,494","9,494","9,020","8,839","8,663","8,836","8,924","9,013","9,104","8,739","8,390","8,642","8,901","9,168","9,168","9,168","9,893",Realme C15
"9,990","9,990","9,990","9,990","9,990","9,690","9,400","9,588","9,588","9,108","8,926","8,748","8,922","9,012","9,102","9,193","8,825","8,472","8,726","8,988","9,258","9,258","9,258","9,990",Realme C15s
"6,950","6,950","6,950","6,950","6,950","6,811","6,675","6,808","6,808","6,468","6,339","6,212","6,336","6,399","6,463","6,528","6,267","6,016","6,197","6,383","6,574","6,574","6,574","6,950",Realme C21
"7,850","7,850","7,850","7,850","7,850","7,693","7,539","7,690","7,690","7,305","7,159","7,016","7,156","7,228","7,300","7,373","7,078","6,795","6,999","7,209","7,425","7,425","7,425","7,850",Realme C21 (4GB RAM + 64GB)
"7,450","7,450","7,450","7,450","7,450","7,301","7,155","7,298","7,298","6,933","6,795","6,659","6,792","6,860","6,928","6,998","6,718","6,449","6,642","6,842","7,047","7,047","7,047","7,450",Realme C21Y
"9,990","9,990","9,990","9,990","9,990","9,690","9,400","9,588","9,588","9,108","8,926","8,748","8,922","9,012","9,102","9,193","8,825","8,472","8,726","8,988","9,258","9,258","9,258","9,990",Realme C23
"9,999","9,999","9,999","9,999","9,999","9,699","9,408","9,596","9,596","9,116","8,934","8,755","8,931","9,020","9,110","9,201","8,833","8,480","8,734","8,996","9,266","9,266","9,266","9,999",Realme C25
"7,980","7,980","7,980","7,980","7,980","7,820","7,664","7,817","7,817","7,426","7,278","7,132","7,275","7,348","7,421","7,495","7,196","6,908","7,115","7,328","7,548","7,548","7,548","7,980",Realme C25Y (4GB RAM + 64GB)
"9,990","9,990","9,990","9,990","9,990","9,690","9,400","9,588","9,588","9,108","8,926","8,748","8,922","9,012","9,102","9,193","8,825","8,472","8,726","8,988","9,258","9,258","9,258","9,990",Realme C26
"7,199","7,199","7,199","7,199","7,199","7,055","6,914","7,052","7,052","6,700","6,566","6,434","6,563","6,629","6,695","6,762","6,491","6,232","6,419","6,611","6,810","6,810","6,810","7,199",Realme C30 (3GB RAM + 32GB)
"6,950","6,950","6,950","6,950","6,950","6,811","6,675","6,808","6,808","6,468","6,339","6,212","6,336","6,399","6,463","6,528","6,267","6,016","6,197","6,383","6,574","6,574","6,574","6,950",Realme C30s
"7,950","7,950","7,950","7,950","7,950","7,791","7,635","7,788","7,788","7,398","7,251","7,106","7,248","7,320","7,393","7,467","7,169","6,882","7,088","7,301","7,520","7,520","7,520","7,950",Realme C30s (4GB RAM + 64GB)
"7,290","7,290","7,290","7,290","7,290","7,144","7,001","7,141","7,141","6,784","6,649","6,516","6,646","6,712","6,780","6,847","6,573","6,310","6,500","6,695","6,896","6,896","6,896","7,290",Realme C31 (4GB RAM + 64GB)
"7,945","7,945","7,945","7,945","7,945","7,786","7,630","7,783","7,783","7,394","7,246","7,101","7,243","7,315","7,389","7,463","7,164","6,877","7,084","7,296","7,515","7,515","7,515","7,945",Realme C33
"7,919","7,919","7,919","7,919","7,919","7,761","7,605","7,758","7,758","7,370","7,222","7,078","7,219","7,292","7,364","7,438","7,141","6,855","7,061","7,272","7,491","7,491","7,491","7,919",Realme C35
"10,999","10,999","10,999","10,999","10,999","10,669","10,349","10,556","10,556","10,028","9,627","9,242","9,427","9,521","9,616","9,712","9,324","8,951","9,219","9,496","9,781","9,781","9,781","10,999",Realme C35 (4GB RAM + 128GB)
"10,990","10,990","10,990","10,990","10,990","10,660","10,340","10,547","10,547","10,020","9,619","9,234","9,419","9,513","9,608","9,704","9,316","8,944","9,212","9,488","9,773","9,773","9,773","10,990",Realme C35 (6GB RAM + 128GB)
"7,920","7,920","7,920","7,920","7,920","7,762","7,606","7,758","7,758","7,371","7,223","7,079","7,220","7,292","7,365","7,439","7,141","6,856","7,062","7,273","7,492","7,492","7,492","7,920",Realme C51
"8,744","8,744","8,744","8,744","8,744","8,482","8,227","8,392","8,392","7,972","7,813","7,656","7,810","7,888","7,967","8,046","7,724","7,415","7,638","7,867","8,103","8,103","8,103","8,744",Realme C51 (4GB RAM + 128 GB)
"8,349","8,349","8,349","8,349","8,349","8,099","7,856","8,013","8,013","7,612","7,460","7,311","7,457","7,531","7,607","7,683","7,375","7,080","7,293","7,512","7,737","7,737","7,737","8,349",Realme C53
"9,820","9,820","9,820","9,820","9,820","9,525","9,240","9,424","9,424","8,953","8,774","8,599","8,771","8,858","8,947","9,036","8,675","8,328","8,578","8,835","9,100","9,100","9,100","9,820",Realme C53 (6GB RAM + 128GB)
"9,489","9,489","9,489","9,489","9,489","9,204","8,928","9,107","9,107","8,651","8,478","8,309","8,475","8,560","8,645","8,732","8,383","8,047","8,289","8,537","8,793","8,793","8,793","9,489",Realme C53 (6GB RAM + 64GB)
"8,999","8,999","8,999","8,999","8,999","8,729","8,467","8,637","8,637","8,205","8,041","7,880","8,037","8,118","8,199","8,281","7,950","7,632","7,861","8,096","8,339","8,339","8,339","8,999",Realme C55
"8,890","8,890","8,890","8,890","8,890","8,623","8,365","8,532","8,532","8,105","7,943","7,784","7,940","8,019","8,100","8,181","7,853","7,539","7,765","7,998","8,238","8,238","8,238","8,890",Realme C55 (6GB RAM + 64GB)
"12,900","12,900","12,900","12,900","12,900","12,513","12,138","12,380","12,380","11,761","11,291","10,839","11,164","11,276","11,389","11,503","11,043","10,601","10,919","11,247","11,584","11,584","11,584","12,900",Realme C55 (8GB RAM + 128GB)
"13,999","13,999","13,999","13,999","13,999","13,579","13,172","13,435","13,435","12,763","12,253","11,763","12,763","12,891","13,020","13,150","12,624","12,119","12,483","12,857","13,243","13,243","13,243","13,999",Realme C55 (8GB RAM + 128GB)
"12,990","12,990","12,990","12,990","12,990","12,600","12,222","12,467","12,467","11,843","11,370","10,915","11,242","11,355","11,468","11,583","11,120","10,675","10,995","11,325","11,665","11,665","11,665","12,990",Realme C56
"9,990","9,990","9,990","9,990","9,990","9,690","9,400","9,588","9,588","9,108","8,926","8,748","8,922","9,012","9,102","9,193","8,825","8,472","8,726","8,988","9,258","9,258","9,258","9,990",Realme C63
"8,990","8,990","8,990","8,990","8,990","8,720","8,459","8,628","8,628","8,196","8,033","7,872","8,029","8,110","8,191","8,273","7,942","7,624","7,853","8,088","8,331","8,331","8,331","8,990",Realme C65 4G
"10,499","10,499","10,499","10,499","10,499","10,184","9,879","10,076","10,076","9,572","9,381","9,193","9,377","9,471","9,566","9,661","9,275","8,904","9,171","9,446","9,729","9,729","9,729","10,499",Realme C65 5G
"11,499","11,499","11,499","11,499","11,499","11,154","10,819","11,036","11,036","10,484","10,065","9,662","9,855","9,954","10,053","10,154","9,748","9,358","9,639","9,928","10,226","10,226","10,226","11,499",Realme C65 5G (4GB RAM + 128GB)
"12,499","12,499","12,499","12,499","12,499","12,124","11,760","11,996","11,996","11,396","10,940","10,502","10,817","10,926","11,035","11,145","10,699","10,271","10,580","10,897","11,224","11,224","11,224","12,499",Realme C65 5G (6GB RAM + 128GB)
"11,990","11,990","11,990","11,990","11,990","11,630","11,281","11,507","11,507","10,932","10,494","10,075","10,377","10,481","10,585","10,691","10,264","9,853","10,149","10,453","10,767","10,767","10,767","11,990",Realme C67 4G
"11,910","11,910","11,910","11,910","11,910","11,553","11,206","11,430","11,430","10,859","10,424","10,007","10,308","10,411","10,515","10,620","10,195","9,787","10,081","10,383","10,695","10,695","10,695","11,910",Realme C67 5G
"13,489","13,489","13,489","13,489","13,489","13,084","12,692","12,946","12,946","12,298","11,806","11,334","12,298","12,421","12,546","12,671","12,164","11,678","12,028","12,389","12,760","12,760","12,760","13,489",Realme C67 5G (6GB RAM + 128GB)
"14,999","14,999","14,999","14,999","14,999","14,549","14,113","14,395","14,395","13,675","13,128","12,603","13,675","13,812","13,950","14,089","13,526","12,985","13,374","13,776","14,189","14,189","14,189","14,999",Realme C69 5G
"39,999","37,999","36,099","36,099","37,904","39,799","39,799","39,799","39,799","36,217","34,406","32,686","36,217","36,580","36,945","37,315","34,703","32,274","34,210","36,263","38,438","38,438","38,438","39,999",Realme Flash 5G
"89,990","87,290","84,672","84,672","88,905","88,905","88,905","88,905","88,905","80,015","76,014","72,213","80,015","80,015","80,015","80,015","74,414","69,205","74,049","79,232","84,779","84,779","84,779","89,990",Realme Flip
"1,04,990","1,04,990","1,04,990","1,04,990","1,03,940","1,02,901","1,01,872","1,03,909","1,03,909","93,518","88,842","84,400","93,518","93,518","93,518","93,518","86,972","80,884","86,546","92,604","99,086","99,086","99,086","1,04,990",Realme Fold
"30,999","29,449","27,977","27,977","29,375","30,844","30,844","30,844","30,844","28,068","26,665","25,332","28,068","28,349","28,632","28,919","26,894","25,012","26,513","28,103","29,789","29,789","29,789","30,999",Realme GT 2 (12GB RAM + 256GB)
"40,990","38,941","36,993","36,993","38,843","40,785","40,785","40,785","40,785","37,115","35,259","33,496","37,115","37,486","37,861","38,239","35,562","33,073","35,058","37,161","39,391","39,391","39,391","40,990",Realme GT 2 Explorer Master Edition
"94,990","92,140","89,376","89,376","93,845","93,845","93,845","93,845","93,845","84,460","80,237","76,226","84,460","84,460","84,460","84,460","78,548","73,050","78,163","83,635","89,489","89,489","89,489","94,990",Realme GT 2 Fold 5G
"36,990","35,141","33,383","33,383","35,053","36,805","36,805","36,805","36,805","33,493","31,818","30,227","33,493","33,828","34,166","34,508","32,092","29,846","31,636","33,535","35,547","35,547","35,547","36,990",Realme GT 2 Master Discovery Edition
"33,900","32,205","30,595","30,595","32,124","33,731","33,731","33,731","33,731","30,695","29,160","27,702","30,695","31,002","31,312","31,625","29,411","27,352","28,994","30,733","32,577","32,577","32,577","33,900",Realme GT 2 Pro 5G
"54,999","53,899","52,821","52,821","52,821","52,821","52,821","52,821","52,821","47,539","45,162","42,904","47,539","48,014","48,494","48,979","45,551","42,362","45,328","48,501","51,896","51,896","51,896","54,999",Realme GT 2 Pro Master Edition
"44,990","42,741","40,603","40,603","42,634","44,765","44,765","44,765","44,765","40,736","38,700","36,765","40,736","41,144","41,555","41,971","39,033","36,301","38,479","40,787","43,235","43,235","43,235","44,990",Realme GT 3
"49,990","47,491","45,116","45,116","47,372","49,740","49,740","49,740","49,740","44,766","42,528","40,402","44,766","45,214","45,666","46,123","42,894","39,892","42,285","44,822","47,512","47,512","47,512","49,990",Realme GT 3 Pro 5G
"54,990","53,890","52,812","52,812","52,812","52,812","52,812","52,812","52,812","47,531","45,155","42,897","47,531","48,006","48,487","48,971","45,543","42,355","45,320","48,493","51,887","51,887","51,887","54,990",Realme GT 4
"33,990","32,291","30,676","30,676","32,210","33,820","33,820","33,820","33,820","30,776","29,238","27,776","30,776","31,084","31,395","31,709","29,489","27,425","29,071","30,815","32,664","32,664","32,664","33,990",Realme GT 5
"42,990","40,841","38,798","38,798","40,738","42,775","42,775","42,775","42,775","38,926","36,979","35,130","38,926","39,315","39,708","40,105","37,298","34,687","36,768","38,974","41,313","41,313","41,313","42,990",Realme GT 5 (240W)
"38,990","37,041","35,188","35,188","36,948","38,795","38,795","38,795","38,795","35,304","33,539","31,862","35,304","35,657","36,013","36,373","33,827","31,459","33,347","35,348","37,469","37,469","37,469","38,990",Realme GT 5 Pro
"23,999","23,999","23,999","23,759","23,521","23,286","23,053","23,514","23,514","21,868","20,775","19,736","21,868","22,087","22,308","22,531","21,404","20,334","21,148","21,994","22,873","22,873","22,873","23,999",Realme GT 5G
"49,990","47,491","45,116","45,116","47,372","49,740","49,740","49,740","49,740","44,766","42,528","40,402","44,766","45,214","45,666","46,123","42,894","39,892","42,285","44,822","47,512","47,512","47,512","49,990",Realme GT 6
"49,990","47,491","45,116","45,116","47,372","49,740","49,740","49,740","49,740","44,766","42,528","40,402","44,766","45,214","45,666","46,123","42,894","39,892","42,285","44,822","47,512","47,512","47,512","49,990",Realme GT 6 Pro 5G
"29,999","29,999","29,999","29,699","29,402","29,108","28,817","29,393","29,393","26,748","25,410","24,140","26,748","27,015","27,286","27,558","25,629","23,835","24,789","25,780","26,811","26,811","26,811","29,999",Realme GT 6T
"29,999","29,999","29,999","29,699","29,402","29,108","28,817","29,393","29,393","26,748","25,410","24,140","26,748","27,015","27,286","27,558","25,629","23,835","24,789","25,780","26,811","26,811","26,811","29,999",Realme GT 6T
"33,999","32,299","30,684","30,684","32,218","33,829","33,829","33,829","33,829","30,785","29,245","27,783","30,785","31,092","31,403","31,717","29,497","27,432","29,078","30,823","32,672","32,672","32,672","33,999",Realme GT 6T (12GB RAM + 256GB)
"35,999","34,199","32,489","32,489","34,114","35,819","35,819","35,819","35,819","32,596","30,966","29,417","32,595","32,921","33,251","33,583","31,232","29,046","30,789","32,636","34,594","34,594","34,594","35,999",Realme GT 6T (12GB RAM + 512GB)
"44,999","42,749","40,612","40,612","42,642","44,774","44,774","44,774","44,774","40,745","38,707","36,772","40,745","41,152","41,564","41,979","39,041","36,308","38,486","40,795","43,243","43,243","43,243","44,999",Realme GT Flash 5G
"34,999","33,249","31,587","31,587","33,166","34,824","34,824","34,824","34,824","31,690","30,106","28,600","31,690","32,007","32,327","32,650","30,365","28,239","29,934","31,730","33,633","33,633","33,633","34,999",Realme GT Neo 2 Dragon Ball Z Special Edition
"18,999","18,999","18,999","18,809","18,621","18,435","18,250","18,615","18,615","17,312","16,620","15,955","17,312","17,485","17,660","17,837","16,945","16,098","16,742","17,411","18,108","18,108","18,108","18,999",Realme GT Neo 3 5G
"23,880","23,880","23,880","23,641","23,405","23,171","22,939","23,398","23,398","21,760","20,672","19,638","21,760","21,978","22,197","22,419","21,298","20,233","21,043","21,884","22,760","22,760","22,760","23,880",Realme GT Neo 3 5G
"23,649","23,649","23,649","23,413","23,178","22,947","22,717","23,171","23,171","21,549","20,472","19,448","21,549","21,765","21,983","22,202","21,092","20,038","20,839","21,673","22,540","22,540","22,540","23,649",Realme GT Neo 3 5G (12GB RAM + 256GB)
"33,999","32,299","30,684","30,684","32,218","33,829","33,829","33,829","33,829","30,785","29,245","27,783","30,785","31,092","31,403","31,717","29,497","27,432","29,078","30,823","32,672","32,672","32,672","33,999",Realme GT Neo 3T (8GB RAM + 256GB)
"36,999","35,149","33,392","33,392","35,061","36,814","36,814","36,814","36,814","33,501","31,826","30,235","33,501","33,836","34,174","34,516","32,100","29,853","31,644","33,543","35,555","35,555","35,555","36,999",Realme GT Neo 4 5G
"29,999","29,999","29,999","29,699","29,402","29,108","28,817","29,393","29,393","26,748","25,410","24,140","26,748","27,015","27,286","27,558","25,629","23,835","24,789","25,780","26,811","26,811","26,811","29,999",Realme GT Neo 4T
"30,999","29,449","27,977","27,977","29,375","30,844","30,844","30,844","30,844","28,068","26,665","25,332","28,068","28,349","28,632","28,919","26,894","25,012","26,513","28,103","29,789","29,789","29,789","30,999",Realme GT Neo 5
"39,999","37,999","36,099","36,099","37,904","39,799","39,799","39,799","39,799","36,217","34,406","32,686","36,217","36,580","36,945","37,315","34,703","32,274","34,210","36,263","38,438","38,438","38,438","39,999",Realme GT Neo 5 (240W)
"39,999","37,999","36,099","36,099","37,904","39,799","39,799","39,799","39,799","36,217","34,406","32,686","36,217","36,580","36,945","37,315","34,703","32,274","34,210","36,263","38,438","38,438","38,438","39,999",Realme GT Neo 5 Pro
"24,999","24,999","24,999","24,749","24,502","24,257","24,014","24,494","24,494","22,780","21,641","20,559","22,780","23,007","23,237","23,470","22,296","21,182","22,029","22,910","23,826","23,826","23,826","24,999",Realme GT Neo 6
"29,990","29,990","29,990","29,690","29,393","29,099","28,808","29,384","29,384","26,740","25,403","24,133","26,740","27,007","27,277","27,550","25,622","23,828","24,781","25,772","26,803","26,803","26,803","29,990",Realme GT Neo 6 Lite
"49,999","47,499","45,124","45,124","47,380","49,749","49,749","49,749","49,749","44,774","42,536","40,409","44,774","45,222","45,674","46,131","42,902","39,899","42,293","44,830","47,520","47,520","47,520","49,999",Realme GT Neo 6 Pro
"19,990","19,990","19,990","19,790","19,592","19,396","19,202","19,586","19,586","18,215","17,487","16,787","18,215","18,397","18,581","18,767","17,829","16,937","17,615","18,320","19,052","19,052","19,052","19,990",Realme GT Neo 6 SE
"49,990","47,491","45,116","45,116","47,372","49,740","49,740","49,740","49,740","44,766","42,528","40,402","44,766","45,214","45,666","46,123","42,894","39,892","42,285","44,822","47,512","47,512","47,512","49,990",Realme GT Neo 7
"29,990","29,990","29,990","29,690","29,393","29,099","28,808","29,384","29,384","26,740","25,403","24,133","26,740","27,007","27,277","27,550","25,622","23,828","24,781","25,772","26,803","26,803","26,803","29,990",Realme GT Neo 7 SE
"34,990","33,241","31,578","31,578","33,157","34,815","34,815","34,815","34,815","31,682","30,098","28,593","31,682","31,999","32,319","32,642","30,357","28,232","29,926","31,721","33,625","33,625","33,625","34,990",Realme GT Neo Gaming 5G
"52,990","51,930","50,892","50,892","50,892","50,892","50,892","50,892","50,892","45,802","43,512","41,337","45,802","46,260","46,723","47,190","43,887","40,815","43,672","46,729","50,000","50,000","50,000","52,990",Realme GT2s Pro 5G
"9,990","9,990","9,990","9,990","9,990","9,690","9,400","9,588","9,588","9,108","8,926","8,748","8,922","9,012","9,102","9,193","8,825","8,472","8,726","8,988","9,258","9,258","9,258","9,990",Realme Narzo 11A
"10,499","10,499","10,499","10,499","10,499","10,184","9,879","10,076","10,076","9,572","9,381","9,193","9,377","9,471","9,566","9,661","9,275","8,904","9,171","9,446","9,729","9,729","9,729","10,499",Realme Narzo 20
"10,499","10,499","10,499","10,499","10,499","10,184","9,879","10,076","10,076","9,572","9,381","9,193","9,377","9,471","9,566","9,661","9,275","8,904","9,171","9,446","9,729","9,729","9,729","10,499",Realme Narzo 50
"10,899","10,899","10,899","10,899","10,899","10,572","10,255","10,460","10,460","9,937","9,738","9,543","9,734","9,832","9,930","10,029","9,628","9,243","9,520","9,806","10,100","10,100","10,100","10,899",Realme Narzo 50A
"7,499","7,499","7,499","7,499","7,499","7,349","7,202","7,346","7,346","6,979","6,839","6,702","6,836","6,905","6,974","7,044","6,762","6,491","6,686","6,887","7,093","7,093","7,093","7,499",Realme Narzo 50i
"12,999","12,999","12,999","12,999","12,999","12,609","12,231","12,475","12,475","11,852","11,378","10,922","11,250","11,363","11,476","11,591","11,127","10,682","11,003","11,333","11,673","11,673","11,673","12,999",Realme Narzo 60
"14,999","14,999","14,999","14,999","14,999","14,549","14,113","14,395","14,395","13,675","13,128","12,603","13,675","13,812","13,950","14,089","13,526","12,985","13,374","13,776","14,189","14,189","14,189","14,999",Realme Narzo 60 5G
"16,485","16,485","16,485","16,320","16,157","15,995","15,835","16,152","16,152","15,021","14,421","13,844","15,021","15,172","15,323","15,477","14,858","14,263","14,691","15,132","15,586","15,586","15,586","16,485",Realme Narzo 60 5G
"11,999","11,999","11,999","11,999","11,999","11,639","11,290","11,516","11,516","10,940","10,502","10,082","10,385","10,489","10,593","10,699","10,271","9,860","10,156","10,461","10,775","10,775","10,775","11,999",Realme Narzo 60A
"11,049","11,049","11,049","11,049","11,049","10,718","10,396","10,604","10,604","10,074","9,671","9,284","9,470","9,564","9,660","9,757","9,366","8,992","9,261","9,539","9,825","9,825","9,825","11,049",Realme Narzo 60X
"11,999","11,999","11,999","11,999","11,999","11,639","11,290","11,516","11,516","10,940","10,502","10,082","10,385","10,489","10,593","10,699","10,271","9,860","10,156","10,461","10,775","10,775","10,775","11,999",Realme Narzo 60X (6GB RAM + 128GB)
"15,323","15,323","15,323","15,170","15,018","14,868","14,719","15,014","15,014","13,963","13,404","12,868","13,963","14,102","14,243","14,386","13,810","13,258","13,656","14,065","14,487","14,487","14,487","15,323",Realme Narzo 70 5G
"15,329","15,329","15,329","15,176","15,024","14,874","14,725","15,019","15,019","13,968","13,409","12,873","13,968","14,108","14,249","14,391","13,816","13,263","13,661","14,071","14,493","14,493","14,493","15,329",Realme Narzo 70 5G
"16,400","16,400","16,400","16,236","16,074","15,913","15,754","16,069","16,069","14,944","14,346","13,772","14,944","15,093","15,244","15,397","14,781","14,190","14,615","15,054","15,506","15,506","15,506","16,400",Realme Narzo 70 5G (8GB RAM + 128 GB)
"18,577","18,577","18,577","18,391","18,207","18,025","17,845","18,202","18,202","16,928","16,251","15,601","16,928","17,097","17,268","17,441","16,569","15,740","16,370","17,025","17,706","17,706","17,706","18,577",Realme Narzo 70 Pro 5G
